date,data
2019-06-23 09:00:00,"261.668.119.798.838.000,00"
2019-06-23 10:00:00,"2.609.958.578.078.550.000,00"
2019-06-23 11:00:00,"248.920.259.510.640.000,00"
2019-06-23 12:00:00,"2.352.262.089.269.670.000,00"
2019-06-23 13:00:00,"2.292.903.285.084.990.000,00"
2019-06-23 14:00:00,"229.762.679.065.116.000,00"
2019-06-23 15:00:00,"2.359.241.660.806.430.000,00"
2019-06-23 16:00:00,"2.499.708.550.193.320.000,00"
2019-06-23 17:00:00,"2.748.810.832.900.730.000,00"
2019-06-23 18:00:00,"3.074.505.187.969.970.000,00"
2019-06-23 19:00:00,"316.898.098.526.177.000,00"
2019-06-23 20:00:00,"3.101.050.809.103.340.000,00"
2019-06-23 21:00:00,"2.983.582.037.987.870.000,00"
2019-06-23 22:00:00,"2.813.968.512.737.560.000,00"
2019-06-23 23:00:00,"261.110.046.497.138.000,00"
2019-06-24 00:00:00,"2.484.252.463.078.980.000,00"
2019-06-24 01:00:00,"2.355.235.670.320.730.000,00"
2019-06-24 02:00:00,"223.152.063.710.607.000,00"
2019-06-24 03:00:00,"213.340.771.525.735.000,00"
2019-06-24 04:00:00,"209.569.178.324.997.000,00"
2019-06-24 05:00:00,"2.125.734.816.569.880.000,00"
2019-06-24 06:00:00,"2.311.182.681.224.120.000,00"
2019-06-24 07:00:00,"2.710.698.958.923.790.000,00"
2019-06-24 08:00:00,"306.194.804.228.762.000,00"
2019-06-24 09:00:00,"308.101.661.476.178.000,00"
2019-06-24 10:00:00,"2.952.459.302.415.440.000,00"
2019-06-24 11:00:00,"278.908.021.605.985.000,00"
2019-06-24 12:00:00,"265.563.468.556.598.000,00"
2019-06-24 13:00:00,"2.573.314.857.285.750.000,00"
2019-06-24 14:00:00,"257.383.950.070.244.000,00"
2019-06-24 15:00:00,"2.617.334.091.584.870.000,00"
2019-06-24 16:00:00,"272.855.407.350.402.000,00"
2019-06-24 17:00:00,"2.974.796.404.278.130.000,00"
2019-06-24 18:00:00,"3.293.191.871.036.440.000,00"
2019-06-24 19:00:00,"337.199.551.440.854.000,00"
2019-06-24 20:00:00,"3.260.335.276.066.430.000,00"
2019-06-24 21:00:00,"3.123.199.551.975.730.000,00"
2019-06-24 22:00:00,"2.921.681.696.109.380.000,00"
2019-06-24 23:00:00,"2.714.995.475.326.980.000,00"
2019-06-25 00:00:00,"2.566.835.921.742.860.000,00"
2019-06-25 01:00:00,"2.428.246.214.262.700.000,00"
2019-06-25 02:00:00,"2.292.892.725.429.090.000,00"
2019-06-25 03:00:00,"2.184.327.188.293.770.000,00"
2019-06-25 04:00:00,"2.121.689.204.811.180.000,00"
2019-06-25 05:00:00,"2.146.246.181.003.320.000,00"
2019-06-25 06:00:00,"2.324.237.304.028.920.000,00"
2019-06-25 07:00:00,"271.469.384.823.278.000,00"
2019-06-25 08:00:00,"3.006.533.404.962.210.000,00"
2019-06-25 09:00:00,"3.002.639.419.031.840.000,00"
2019-06-25 10:00:00,"283.752.818.809.459.000,00"
2019-06-25 11:00:00,"2.685.443.691.640.150.000,00"
2019-06-25 12:00:00,"2.565.477.697.284.260.000,00"
2019-06-25 13:00:00,"2.515.374.837.637.530.000,00"
2019-06-25 14:00:00,"2.528.906.901.294.610.000,00"
2019-06-25 15:00:00,"25.445.365.458.303.100,00"
2019-06-25 16:00:00,"2.633.830.801.199.550.000,00"
2019-06-25 17:00:00,"2.856.974.290.830.580.000,00"
2019-06-25 18:00:00,"3.157.381.880.155.410.000,00"
2019-06-25 19:00:00,"3.238.460.271.966.240.000,00"
2019-06-25 20:00:00,"3.150.442.742.172.870.000,00"
2019-06-25 21:00:00,"303.102.025.420.875.000,00"
2019-06-25 22:00:00,"2.865.480.499.799.550.000,00"
2019-06-25 23:00:00,"267.846.917.429.766.000,00"
2019-06-26 00:00:00,"2.549.236.675.747.930.000,00"
2019-06-26 01:00:00,"2.400.166.645.166.120.000,00"
2019-06-26 02:00:00,"2.264.822.271.932.900.000,00"
2019-06-26 03:00:00,"2.154.064.748.790.140.000,00"
2019-06-26 04:00:00,"2.089.436.134.789.990.000,00"
2019-06-26 05:00:00,"2.099.467.085.868.300.000,00"
2019-06-26 06:00:00,"2.273.003.478.159.130.000,00"
2019-06-26 07:00:00,"2.639.713.612.578.110.000,00"
2019-06-26 08:00:00,"294.794.356.033.547.000,00"
2019-06-26 09:00:00,"2.949.210.538.536.660.000,00"
2019-06-26 10:00:00,"2.816.743.265.395.890.000,00"
2019-06-26 11:00:00,"265.978.408.881.431.000,00"
2019-06-26 12:00:00,"2.533.018.127.325.450.000,00"
2019-06-26 13:00:00,"2.455.498.700.567.170.000,00"
2019-06-26 14:00:00,"244.654.284.881.445.000,00"
2019-06-26 15:00:00,"2.464.206.084.519.070.000,00"
2019-06-26 16:00:00,"2.539.287.765.073.160.000,00"
2019-06-26 17:00:00,"276.275.318.882.897.000,00"
2019-06-26 18:00:00,"3.077.337.522.341.670.000,00"
2019-06-26 19:00:00,"3.157.411.483.293.320.000,00"
2019-06-26 20:00:00,"305.938.529.502.854.000,00"
2019-06-26 21:00:00,"2.943.224.206.428.890.000,00"
2019-06-26 22:00:00,"2.765.495.179.477.960.000,00"
2019-06-26 23:00:00,"2.593.217.191.308.750.000,00"
2019-06-27 00:00:00,"247.673.832.024.390.000,00"
2019-06-27 01:00:00,"2.341.511.547.281.110.000,00"
2019-06-27 02:00:00,"2.215.464.905.942.090.000,00"
2019-06-27 03:00:00,"2.090.085.237.740.760.000,00"
2019-06-27 04:00:00,"2.029.067.123.524.100.000,00"
2019-06-27 05:00:00,"2.054.071.937.430.610.000,00"
2019-06-27 06:00:00,"222.345.486.506.700.000,00"
2019-06-27 07:00:00,"257.589.366.966.235.000,00"
2019-06-27 08:00:00,"2.807.027.389.178.700.000,00"
2019-06-27 09:00:00,"277.397.765.178.452.000,00"
2019-06-27 10:00:00,"2.615.643.102.585.180.000,00"
2019-06-27 11:00:00,"2.458.809.739.339.720.000,00"
2019-06-27 12:00:00,"2.332.299.646.436.150.000,00"
2019-06-27 13:00:00,"2.255.653.151.232.370.000,00"
2019-06-27 14:00:00,"2.258.988.287.681.210.000,00"
2019-06-27 15:00:00,"2.299.094.492.567.940.000,00"
2019-06-27 16:00:00,"2.404.414.605.202.850.000,00"
2019-06-27 17:00:00,"260.935.008.918.893.000,00"
2019-06-27 18:00:00,"291.831.397.815.815.000,00"
2019-06-27 19:00:00,"3.000.227.936.587.210.000,00"
2019-06-27 20:00:00,"2.932.646.770.594.330.000,00"
2019-06-27 21:00:00,"2.838.858.704.738.130.000,00"
2019-06-27 22:00:00,"2.677.343.803.789.710.000,00"
2019-06-27 23:00:00,"2.515.288.104.053.590.000,00"
2019-06-28 00:00:00,"2.410.769.171.465.130.000,00"
2019-06-28 01:00:00,"2.295.594.643.537.740.000,00"
2019-06-28 02:00:00,"2.161.220.495.098.860.000,00"
2019-06-28 03:00:00,"203.999.979.701.359.000,00"
2019-06-28 04:00:00,"198.067.619.168.192.000,00"
2019-06-28 05:00:00,"2.008.237.525.358.130.000,00"
2019-06-28 06:00:00,"217.113.204.083.736.000,00"
2019-06-28 07:00:00,"249.400.362.840.264.000,00"
2019-06-28 08:00:00,"2.753.965.930.556.800.000,00"
2019-06-28 09:00:00,"2.724.621.639.595.750.000,00"
2019-06-28 10:00:00,"2.545.893.958.007.680.000,00"
2019-06-28 11:00:00,"238.737.303.539.436.000,00"
2019-06-28 12:00:00,"226.872.031.926.939.000,00"
2019-06-28 13:00:00,"2.203.363.269.519.000.000,00"
2019-06-28 14:00:00,"2.199.799.972.299.920.000,00"
2019-06-28 15:00:00,"2.263.330.652.846.770.000,00"
2019-06-28 16:00:00,"2.361.848.000.491.160.000,00"
2019-06-28 17:00:00,"2.539.326.754.571.880.000,00"
2019-06-28 18:00:00,"2.785.398.235.528.720.000,00"
2019-06-28 19:00:00,"2.830.304.390.670.070.000,00"
2019-06-28 20:00:00,"27.425.201.660.946.800,00"
2019-06-28 21:00:00,"2.652.483.034.420.110.000,00"
2019-06-28 22:00:00,"2.538.120.426.702.010.000,00"
2019-06-28 23:00:00,"243.663.247.637.104.000,00"
2019-06-29 00:00:00,"2.360.396.724.705.770.000,00"
2019-06-29 01:00:00,"2.228.193.533.216.000.000,00"
2019-06-29 02:00:00,"208.540.306.826.351.000,00"
2019-06-29 03:00:00,"196.750.559.316.915.000,00"
2019-06-29 04:00:00,"1.901.999.173.927.170.000,00"
2019-06-29 05:00:00,"1.882.491.789.085.560.000,00"
2019-06-29 06:00:00,"194.929.054.775.359.000,00"
2019-06-29 07:00:00,"2.083.700.075.552.420.000,00"
2019-06-29 08:00:00,"227.002.836.279.909.000,00"
2019-06-29 09:00:00,"2.401.060.876.539.350.000,00"
2019-06-29 10:00:00,"238.654.893.096.673.000,00"
2019-06-29 11:00:00,"230.011.634.234.668.000,00"
2019-06-29 12:00:00,"2.210.533.636.889.740.000,00"
2019-06-29 13:00:00,"2.174.555.896.446.460.000,00"
2019-06-29 14:00:00,"21.923.103.784.084.900,00"
2019-06-29 15:00:00,"2.235.465.887.006.970.000,00"
2019-06-29 16:00:00,"233.099.015.885.095.000,00"
2019-06-29 17:00:00,"2.493.516.710.936.090.000,00"
2019-06-29 18:00:00,"2.712.538.956.401.200.000,00"
2019-06-29 19:00:00,"273.325.645.975.838.000,00"
2019-06-29 20:00:00,"2.625.737.140.838.490.000,00"
2019-06-29 21:00:00,"254.148.579.806.304.000,00"
2019-06-29 22:00:00,"2.456.427.047.751.770.000,00"
2019-06-29 23:00:00,"2.371.685.628.638.350.000,00"
2019-06-30 00:00:00,"2.319.122.459.420.130.000,00"
2019-06-30 01:00:00,"2.197.903.746.911.190.000,00"
2019-06-30 02:00:00,"2.058.752.482.345.410.000,00"
2019-06-30 03:00:00,"1.942.128.032.434.680.000,00"
2019-06-30 04:00:00,"1.882.629.515.879.620.000,00"
2019-06-30 05:00:00,"1.875.507.614.621.870.000,00"
2019-06-30 06:00:00,"1.909.820.539.571.530.000,00"
2019-06-30 07:00:00,"200.937.489.957.749.000,00"
2019-06-30 08:00:00,"214.456.692.495.463.000,00"
2019-06-30 09:00:00,"2.250.283.430.826.450.000,00"
2019-06-30 10:00:00,"2.239.328.554.983.520.000,00"
2019-06-30 11:00:00,"212.805.378.920.854.000,00"
2019-06-30 12:00:00,"2.040.953.054.155.710.000,00"
2019-06-30 13:00:00,"198.817.147.154.192.000,00"
2019-06-30 14:00:00,"1.991.788.740.335.610.000,00"
2019-06-30 15:00:00,"206.820.481.843.242.000,00"
2019-06-30 16:00:00,"2.223.218.400.977.590.000,00"
2019-06-30 17:00:00,"2.455.560.524.193.600.000,00"
2019-06-30 18:00:00,"2.756.401.149.663.840.000,00"
2019-06-30 19:00:00,"2.858.000.743.536.250.000,00"
2019-06-30 20:00:00,"277.510.852.775.410.000,00"
2019-06-30 21:00:00,"26.659.549.892.666.800,00"
2019-06-30 22:00:00,"254.014.679.759.339.000,00"
2019-06-30 23:00:00,"24.013.739.658.241.500,00"
2019-07-01 00:00:00,"2.318.878.684.799.710.000,00"
2019-07-01 01:00:00,"2.201.384.191.445.500.000,00"
2019-07-01 02:00:00,"2.067.574.578.456.720.000,00"
2019-07-01 03:00:00,"1.966.222.279.090.020.000,00"
2019-07-01 04:00:00,"1.917.933.514.175.020.000,00"
2019-07-01 05:00:00,"195.143.099.903.010.000,00"
2019-07-01 06:00:00,"212.599.438.554.742.000,00"
2019-07-01 07:00:00,"248.895.187.096.885.000,00"
2019-07-01 08:00:00,"2.770.496.124.208.570.000,00"
2019-07-01 09:00:00,"2.795.764.207.484.850.000,00"
2019-07-01 10:00:00,"2.682.389.965.508.400.000,00"
2019-07-01 11:00:00,"2.547.358.230.292.630.000,00"
2019-07-01 12:00:00,"2.418.223.295.743.150.000,00"
2019-07-01 13:00:00,"2.376.055.791.872.440.000,00"
2019-07-01 14:00:00,"238.847.358.619.828.000,00"
2019-07-01 15:00:00,"242.506.983.366.626.000,00"
2019-07-01 16:00:00,"256.636.624.268.893.000,00"
2019-07-01 17:00:00,"2.763.330.540.271.700.000,00"
2019-07-01 18:00:00,"3.068.202.246.692.100.000,00"
2019-07-01 19:00:00,"312.723.956.801.934.000,00"
2019-07-01 20:00:00,"3.017.521.764.842.230.000,00"
2019-07-01 21:00:00,"2.887.448.103.959.180.000,00"
2019-07-01 22:00:00,"2.709.649.762.343.880.000,00"
2019-07-01 23:00:00,"2.529.742.919.180.180.000,00"
2019-07-02 00:00:00,"2.431.751.117.487.180.000,00"
2019-07-02 01:00:00,"2.312.877.460.869.510.000,00"
2019-07-02 02:00:00,"2.178.306.379.360.750.000,00"
2019-07-02 03:00:00,"206.272.968.197.443.000,00"
2019-07-02 04:00:00,"2.005.717.016.722.650.000,00"
2019-07-02 05:00:00,"2.035.348.133.208.950.000,00"
2019-07-02 06:00:00,"2.208.605.281.265.950.000,00"
2019-07-02 07:00:00,"2.563.011.611.490.740.000,00"
2019-07-02 08:00:00,"284.643.701.778.984.000,00"
2019-07-02 09:00:00,"286.936.708.494.544.000,00"
2019-07-02 10:00:00,"2.753.788.582.489.740.000,00"
2019-07-02 11:00:00,"2.582.453.111.299.800.000,00"
2019-07-02 12:00:00,"2.445.822.445.622.970.000,00"
2019-07-02 13:00:00,"237.872.603.101.338.000,00"
2019-07-02 14:00:00,"2.388.579.995.038.510.000,00"
2019-07-02 15:00:00,"241.156.159.692.506.000,00"
2019-07-02 16:00:00,"2.498.239.945.741.840.000,00"
2019-07-02 17:00:00,"268.401.218.136.453.000,00"
2019-07-02 18:00:00,"300.860.165.346.333.000,00"
2019-07-02 19:00:00,"310.945.737.824.226.000,00"
2019-07-02 20:00:00,"3.033.422.891.813.400.000,00"
2019-07-02 21:00:00,"2.931.192.516.444.460.000,00"
2019-07-02 22:00:00,"2.773.560.861.263.570.000,00"
2019-07-02 23:00:00,"2.616.011.788.007.030.000,00"
2019-07-03 00:00:00,"2.508.427.396.335.820.000,00"
2019-07-03 01:00:00,"237.564.956.100.739.000,00"
2019-07-03 02:00:00,"2.246.342.332.585.130.000,00"
2019-07-03 03:00:00,"2.132.179.636.301.400.000,00"
2019-07-03 04:00:00,"206.380.766.941.103.000,00"
2019-07-03 05:00:00,"208.809.253.139.341.000,00"
2019-07-03 06:00:00,"2.257.888.639.411.980.000,00"
2019-07-03 07:00:00,"260.310.175.125.995.000,00"
2019-07-03 08:00:00,"287.846.436.388.446.000,00"
2019-07-03 09:00:00,"2.871.313.130.249.200.000,00"
2019-07-03 10:00:00,"272.849.838.711.350.000,00"
2019-07-03 11:00:00,"257.820.253.391.246.000,00"
2019-07-03 12:00:00,"2.474.207.883.726.810.000,00"
2019-07-03 13:00:00,"2.417.586.377.010.730.000,00"
2019-07-03 14:00:00,"242.700.044.562.678.000,00"
2019-07-03 15:00:00,"2.470.525.361.674.870.000,00"
2019-07-03 16:00:00,"2.553.647.723.803.590.000,00"
2019-07-03 17:00:00,"2.742.961.234.798.850.000,00"
2019-07-03 18:00:00,"3.007.942.081.110.120.000,00"
2019-07-03 19:00:00,"3.068.266.416.908.730.000,00"
2019-07-03 20:00:00,"297.712.512.429.147.000,00"
2019-07-03 21:00:00,"2.873.218.832.252.210.000,00"
2019-07-03 22:00:00,"271.976.916.182.204.000,00"
2019-07-03 23:00:00,"2.553.402.595.381.130.000,00"
2019-07-04 00:00:00,"2.446.276.601.080.190.000,00"
2019-07-04 01:00:00,"232.185.009.976.751.000,00"
2019-07-04 02:00:00,"2.194.690.001.378.480.000,00"
2019-07-04 03:00:00,"2.077.571.594.230.590.000,00"
2019-07-04 04:00:00,"2.010.991.429.465.060.000,00"
2019-07-04 05:00:00,"2.027.959.171.935.710.000,00"
2019-07-04 06:00:00,"2.189.725.338.542.500.000,00"
2019-07-04 07:00:00,"2.522.246.285.518.140.000,00"
2019-07-04 08:00:00,"2.783.601.649.970.020.000,00"
2019-07-04 09:00:00,"2.815.627.371.502.200.000,00"
2019-07-04 10:00:00,"270.269.302.493.483.000,00"
2019-07-04 11:00:00,"2.588.468.414.771.200.000,00"
2019-07-04 12:00:00,"24.923.766.291.126.500,00"
2019-07-04 13:00:00,"2.410.499.764.859.440.000,00"
2019-07-04 14:00:00,"238.459.747.045.481.000,00"
2019-07-04 15:00:00,"241.602.219.413.532.000,00"
2019-07-04 16:00:00,"2.495.440.553.886.420.000,00"
2019-07-04 17:00:00,"2.694.146.743.425.520.000,00"
2019-07-04 18:00:00,"2.965.249.211.794.950.000,00"
2019-07-04 19:00:00,"305.332.278.899.273.000,00"
2019-07-04 20:00:00,"297.701.275.872.227.000,00"
2019-07-04 21:00:00,"2.887.546.570.494.120.000,00"
2019-07-04 22:00:00,"272.151.502.493.103.000,00"
2019-07-04 23:00:00,"2.562.045.718.862.930.000,00"
2019-07-05 00:00:00,"2.456.545.009.036.070.000,00"
2019-07-05 01:00:00,"232.277.312.199.743.000,00"
2019-07-05 02:00:00,"218.116.885.839.117.000,00"
2019-07-05 03:00:00,"2.059.143.821.388.040.000,00"
2019-07-05 04:00:00,"2.002.414.822.790.090.000,00"
2019-07-05 05:00:00,"202.831.070.919.840.000,00"
2019-07-05 06:00:00,"2.167.735.441.775.970.000,00"
2019-07-05 07:00:00,"2.483.640.995.824.870.000,00"
2019-07-05 08:00:00,"2.735.823.178.170.100.000,00"
2019-07-05 09:00:00,"2.787.478.216.980.830.000,00"
2019-07-05 10:00:00,"2.676.285.581.862.860.000,00"
2019-07-05 11:00:00,"2.550.661.687.773.770.000,00"
2019-07-05 12:00:00,"2.428.155.690.033.050.000,00"
2019-07-05 13:00:00,"2.401.909.890.924.490.000,00"
2019-07-05 14:00:00,"237.501.733.545.536.000,00"
2019-07-05 15:00:00,"2.384.799.638.225.910.000,00"
2019-07-05 16:00:00,"2.468.214.331.341.500.000,00"
2019-07-05 17:00:00,"263.295.579.381.527.000,00"
2019-07-05 18:00:00,"287.459.005.321.038.000,00"
2019-07-05 19:00:00,"292.326.329.790.435.000,00"
2019-07-05 20:00:00,"2.826.782.790.553.780.000,00"
2019-07-05 21:00:00,"273.558.581.154.600.000,00"
2019-07-05 22:00:00,"262.603.308.196.413.000,00"
2019-07-05 23:00:00,"2.506.514.744.815.670.000,00"
2019-07-06 00:00:00,"2.410.714.026.595.420.000,00"
2019-07-06 01:00:00,"227.152.250.898.237.000,00"
2019-07-06 02:00:00,"21.372.776.937.649.100,00"
2019-07-06 03:00:00,"200.845.070.405.247.000,00"
2019-07-06 04:00:00,"1.930.816.113.867.440.000,00"
2019-07-06 05:00:00,"1.920.170.536.663.610.000,00"
2019-07-06 06:00:00,"197.178.649.572.216.000,00"
2019-07-06 07:00:00,"2.111.388.305.606.380.000,00"
2019-07-06 08:00:00,"2.284.248.518.905.660.000,00"
2019-07-06 09:00:00,"243.601.207.402.349.000,00"
2019-07-06 10:00:00,"2.413.104.299.474.780.000,00"
2019-07-06 11:00:00,"227.409.789.172.714.000,00"
2019-07-06 12:00:00,"2.146.070.457.498.710.000,00"
2019-07-06 13:00:00,"2.080.219.811.525.040.000,00"
2019-07-06 14:00:00,"2.061.678.951.085.530.000,00"
2019-07-06 15:00:00,"2.094.532.026.170.240.000,00"
2019-07-06 16:00:00,"2.171.935.928.487.890.000,00"
2019-07-06 17:00:00,"2.372.485.184.122.350.000,00"
2019-07-06 18:00:00,"2.637.036.694.680.440.000,00"
2019-07-06 19:00:00,"27.016.636.841.181.500,00"
2019-07-06 20:00:00,"2.608.334.105.885.690.000,00"
2019-07-06 21:00:00,"2.532.678.052.253.350.000,00"
2019-07-06 22:00:00,"24.460.109.851.202.200,00"
2019-07-06 23:00:00,"2.357.298.774.374.100.000,00"
2019-07-07 00:00:00,"2.303.480.720.919.550.000,00"
2019-07-07 01:00:00,"2.177.488.502.422.490.000,00"
2019-07-07 02:00:00,"2.043.280.600.873.950.000,00"
2019-07-07 03:00:00,"1.929.202.111.077.020.000,00"
2019-07-07 04:00:00,"1.877.605.285.753.950.000,00"
2019-07-07 05:00:00,"1.867.111.063.618.030.000,00"
2019-07-07 06:00:00,"1.908.049.856.758.510.000,00"
2019-07-07 07:00:00,"200.936.208.358.486.000,00"
2019-07-07 08:00:00,"214.444.029.933.729.000,00"
2019-07-07 09:00:00,"2.275.718.844.034.700,00"
2019-07-07 10:00:00,"2.309.543.046.448.430.000,00"
2019-07-07 11:00:00,"225.525.946.559.954.000,00"
2019-07-07 12:00:00,"216.486.863.057.902.000,00"
2019-07-07 13:00:00,"2.095.000.622.182.530.000,00"
2019-07-07 14:00:00,"2.097.664.543.580.630.000,00"
2019-07-07 15:00:00,"2.147.864.876.974.140.000,00"
2019-07-07 16:00:00,"225.279.157.473.663.000,00"
2019-07-07 17:00:00,"2.442.579.909.233.570.000,00"
2019-07-07 18:00:00,"271.556.912.637.747.000,00"
2019-07-07 19:00:00,"279.115.252.596.708.000,00"
2019-07-07 20:00:00,"2.710.751.125.429.020.000,00"
2019-07-07 21:00:00,"261.789.303.131.987.000,00"
2019-07-07 22:00:00,"2.500.624.803.413.050.000,00"
2019-07-07 23:00:00,"2.366.927.194.979.590.000,00"
2019-07-08 00:00:00,"2.276.074.532.956.970.000,00"
2019-07-08 01:00:00,"2.167.591.758.252.940.000,00"
2019-07-08 02:00:00,"2.052.092.769.103.640.000,00"
2019-07-08 03:00:00,"1.963.415.757.210.520.000,00"
2019-07-08 04:00:00,"191.946.845.492.639.000,00"
2019-07-08 05:00:00,"194.565.567.953.341.000,00"
2019-07-08 06:00:00,"2.096.407.583.514.520.000,00"
2019-07-08 07:00:00,"239.517.878.718.855.000,00"
2019-07-08 08:00:00,"2.642.020.039.984.550.000,00"
2019-07-08 09:00:00,"2.736.544.303.389.330.000,00"
2019-07-08 10:00:00,"2.671.637.798.957.390.000,00"
2019-07-08 11:00:00,"2.542.050.333.513.140.000,00"
2019-07-08 12:00:00,"245.862.273.415.145.000,00"
2019-07-08 13:00:00,"243.345.420.045.175.000,00"
2019-07-08 14:00:00,"24.180.307.850.932.700,00"
2019-07-08 15:00:00,"242.346.819.560.112.000,00"
2019-07-08 16:00:00,"2.480.074.900.748.250.000,00"
2019-07-08 17:00:00,"2.644.475.566.122.170.000,00"
2019-07-08 18:00:00,"292.103.918.166.186.000,00"
2019-07-08 19:00:00,"3.018.683.868.512.160.000,00"
2019-07-08 20:00:00,"2.920.467.696.694.630.000,00"
2019-07-08 21:00:00,"2.811.324.356.849.230.000,00"
2019-07-08 22:00:00,"266.438.945.258.923.000,00"
2019-07-08 23:00:00,"2.506.467.542.251.260.000,00"
2019-07-09 00:00:00,"2.416.368.947.964.140.000,00"
2019-07-09 01:00:00,"2.295.856.198.091.600.000,00"
2019-07-09 02:00:00,"2.162.872.314.092.890.000,00"
2019-07-09 03:00:00,"2.052.365.063.820.340.000,00"
2019-07-09 04:00:00,"1.995.791.120.682.540.000,00"
2019-07-09 05:00:00,"2.015.004.279.214.420.000,00"
2019-07-09 06:00:00,"2.164.993.631.633.920.000,00"
2019-07-09 07:00:00,"249.239.386.752.527.000,00"
2019-07-09 08:00:00,"2.738.217.331.948.640.000,00"
2019-07-09 09:00:00,"2.753.845.893.442.710.000,00"
2019-07-09 10:00:00,"2.618.865.783.211.350.000,00"
2019-07-09 11:00:00,"244.974.504.190.310.000,00"
2019-07-09 12:00:00,"2.334.061.303.902.260.000,00"
2019-07-09 13:00:00,"228.193.793.983.964.000,00"
2019-07-09 14:00:00,"2.291.919.702.777.210.000,00"
2019-07-09 15:00:00,"23.350.499.404.043.200,00"
2019-07-09 16:00:00,"2.430.950.478.961.550.000,00"
2019-07-09 17:00:00,"2.620.748.831.593.580.000,00"
2019-07-09 18:00:00,"2.920.263.543.347.210.000,00"
2019-07-09 19:00:00,"3.024.895.202.518.750.000,00"
2019-07-09 20:00:00,"294.130.993.034.630.000,00"
2019-07-09 21:00:00,"2.840.081.548.992.870.000,00"
2019-07-09 22:00:00,"2.693.146.103.212.060.000,00"
2019-07-09 23:00:00,"2.532.849.624.098.370.000,00"
2019-07-10 00:00:00,"2.426.916.509.900.380.000,00"
2019-07-10 01:00:00,"230.145.913.346.204.000,00"
2019-07-10 02:00:00,"2.158.373.178.651.260.000,00"
2019-07-10 03:00:00,"202.625.536.694.339.000,00"
2019-07-10 04:00:00,"1.959.917.622.996.240.000,00"
2019-07-10 05:00:00,"1.985.513.236.112.390.000,00"
2019-07-10 06:00:00,"2.144.456.725.468.690.000,00"
2019-07-10 07:00:00,"247.514.408.296.324.000,00"
2019-07-10 08:00:00,"2.703.191.494.845.450.000,00"
2019-07-10 09:00:00,"2.721.558.256.342.790.000,00"
2019-07-10 10:00:00,"255.153.470.958.173.000,00"
2019-07-10 11:00:00,"239.585.415.389.888.000,00"
2019-07-10 12:00:00,"2.288.927.800.271.900.000,00"
2019-07-10 13:00:00,"226.251.440.047.096.000,00"
2019-07-10 14:00:00,"231.646.043.334.488.000,00"
2019-07-10 15:00:00,"2.381.156.015.419.210.000,00"
2019-07-10 16:00:00,"2.459.094.128.021.290.000,00"
